"","","South","South"
"Year","Time","pv","gas"
"2016",7293.00,0.00,6344.68
"2016",7294.00,0.00,5987.99
"2016",7295.00,0.00,5714.26
"2016",7296.00,0.00,5364.03
"2016",7297.00,0.00,4737.31
"2016",7298.00,0.00,4412.89
"2016",7299.00,0.00,4123.49
"2016",7300.00,0.00,3931.78
"2016",7301.00,0.00,3893.99
"2016",7302.00,0.00,3871.87
"2016",7303.00,13.72,3814.84
"2016",7304.00,450.05,3263.30
"2016",7305.00,1666.99,1997.52
"2016",7306.00,2895.71,1119.95
"2016",7307.00,3488.31,867.43
"2016",7308.00,3743.71,815.72
"2016",7309.00,3861.73,788.94
"2016",7310.00,3826.27,765.41
"2016",7311.00,3519.88,950.15
"2016",7312.00,2734.56,1589.84
"2016",7313.00,1244.26,2974.16
"2016",7314.00,202.72,3999.10
"2016",7315.00,3.96,4944.41
"2016",7316.00,0.00,5379.70
"2016",7317.00,0.00,5434.08
"2016",7318.00,0.00,5327.17
"2016",7319.00,0.00,5072.79
"2016",7320.00,0.00,4744.68
"2016",7321.00,0.00,4336.39
"2016",7322.00,0.00,3931.78
"2016",7323.00,0.00,3726.25
"2016",7324.00,0.00,3663.58
"2016",7325.00,0.00,3637.77
"2016",7326.00,0.00,3630.40
"2016",7327.00,12.42,3699.08
"2016",7328.00,437.27,3478.84
"2016",7329.00,1650.10,2824.53
"2016",7330.00,2915.74,2314.66
"2016",7331.00,3488.28,2038.89
"2016",7332.00,3718.27,1943.46
"2016",7333.00,3823.82,1867.40
"2016",7334.00,3754.91,1694.84
"2016",7335.00,3421.01,2095.09
"2016",7336.00,2592.47,2998.29
"2016",7337.00,1118.91,4382.45
"2016",7338.00,172.06,5290.59
"2016",7339.00,3.32,5969.00
"2016",7340.00,0.00,6325.32
"2016",7341.00,0.00,6148.36
"2016",7342.00,0.00,5839.61
"2016",7343.00,0.00,5550.21
"2016",7344.00,0.00,5155.74
"2016",7345.00,0.00,4663.58
"2016",7346.00,0.00,4272.79
"2016",7347.00,0.00,4020.26
"2016",7348.00,0.00,3857.13
"2016",7349.00,0.00,3786.16
"2016",7350.00,0.00,3752.06
"2016",7351.00,11.42,3736.95
"2016",7352.00,423.01,3410.15
"2016",7353.00,1620.75,2315.64
"2016",7354.00,2879.28,1570.47
"2016",7355.00,3514.75,1303.66
"2016",7356.00,3773.57,1144.39
"2016",7357.00,3882.56,1127.56
"2016",7358.00,3810.94,1137.43
"2016",7359.00,3443.74,1321.22
"2016",7360.00,2612.96,2181.49
"2016",7361.00,1140.30,3534.33
"2016",7362.00,179.24,4503.69
"2016",7363.00,3.48,5357.79
"2016",7364.00,0.00,5715.18
"2016",7365.00,0.00,5701.36
"2016",7366.00,0.00,5495.83
"2016",7367.00,0.00,5201.82
"2016",7368.00,0.00,4865.42
"2016",7369.00,0.00,4480.17
"2016",7370.00,0.00,4014.73
"2016",7371.00,0.00,3752.06
"2016",7372.00,0.00,3667.27
"2016",7373.00,0.00,3557.59
"2016",7374.00,0.00,3513.35
"2016",7375.00,10.32,3521.47
"2016",7376.00,408.30,3133.62
"2016",7377.00,1571.00,1933.13
"2016",7378.00,2849.12,1007.08
"2016",7379.00,3495.07,705.84
"2016",7380.00,3740.16,661.66
"2016",7381.00,3816.02,794.10
"2016",7382.00,3726.84,864.85
"2016",7383.00,3396.24,970.57
"2016",7384.00,2539.88,1747.66
"2016",7385.00,1060.47,3032.60
"2016",7386.00,166.74,3922.64
"2016",7387.00,3.39,4897.98
"2016",7388.00,0.00,5275.55
"2016",7389.00,0.00,5285.69
"2016",7390.00,0.00,5293.07
"2016",7391.00,0.00,5080.16
"2016",7392.00,0.00,4682.93
"2016",7393.00,0.00,4246.99
"2016",7394.00,0.00,3925.33
"2016",7395.00,0.00,3721.64
"2016",7396.00,0.00,3604.59
"2016",7397.00,0.00,3584.32
"2016",7398.00,0.00,3599.06
"2016",7399.00,9.11,3789.95
"2016",7400.00,381.37,3781.75
"2016",7401.00,1557.59,3140.09
"2016",7402.00,2917.48,2698.17
"2016",7403.00,3558.99,2362.64
"2016",7404.00,3794.37,2321.73
"2016",7405.00,3877.44,2323.45
"2016",7406.00,3782.63,1948.22
"2016",7407.00,3415.79,2505.84
"2016",7408.00,2493.42,3561.85
"2016",7409.00,967.58,5026.87
"2016",7410.00,127.66,5893.51
"2016",7411.00,2.39,6455.65
"2016",7412.00,0.00,6605.50
"2016",7413.00,0.00,6399.97
"2016",7414.00,0.00,6122.56
"2016",7415.00,0.00,5789.84
"2016",7416.00,0.00,5470.02
"2016",7417.00,0.00,4799.98
"2016",7418.00,0.00,4408.28
"2016",7419.00,0.00,4208.28
"2016",7420.00,0.00,4039.62
"2016",7421.00,0.00,4011.97
"2016",7422.00,0.00,4020.26
"2016",7423.00,8.59,4059.59
"2016",7424.00,384.69,3979.35
"2016",7425.00,1578.49,3325.64
"2016",7426.00,2931.17,2864.20
"2016",7427.00,3561.54,2523.23
"2016",7428.00,3809.66,2328.57
"2016",7429.00,3897.54,2269.26
"2016",7430.00,3801.57,1993.79
"2016",7431.00,3434.15,2587.03
"2016",7432.00,2571.78,3610.69
"2016",7433.00,1067.04,4998.37
"2016",7434.00,154.58,5914.53
"2016",7435.00,2.80,6501.32
"2016",7436.00,0.00,6632.23
"2016",7437.00,0.00,6481.08
"2016",7438.00,0.00,6117.95
"2016",7439.00,0.00,5862.65
"2016",7440.00,0.00,5467.26
"2016",7441.00,0.00,4846.99
"2016",7442.00,0.00,4402.75
"2016",7443.00,0.00,4093.07
"2016",7444.00,0.00,3996.30
"2016",7445.00,0.00,4021.18
"2016",7446.00,0.00,4022.10
"2016",7447.00,7.90,4062.13
"2016",7448.00,372.22,4039.74
"2016",7449.00,1529.97,3451.57
"2016",7450.00,2889.60,2978.58
"2016",7451.00,3531.81,2576.92
"2016",7452.00,3790.75,2405.54
"2016",7453.00,3894.09,2394.36
"2016",7454.00,3825.40,2001.30
"2016",7455.00,3486.43,2559.63
"2016",7456.00,2621.13,3565.94
"2016",7457.00,1114.22,5010.17
"2016",7458.00,166.90,6012.80
"2016",7459.00,2.77,6602.73
"2016",7460.00,0.00,6681.08
"2016",7461.00,0.00,6467.26
"2016",7462.00,0.00,6175.09
"2016",7463.00,0.00,5888.46
"2016",7464.00,0.00,5456.20
"2016",7465.00,0.00,4825.79
"2016",7466.00,0.00,4468.18
"2016",7467.00,0.00,4214.73
"2016",7468.00,0.00,4100.44
"2016",7469.00,0.00,3991.69
"2016",7470.00,0.00,3971.41
"2016",7471.00,7.17,4070.24
"2016",7472.00,363.44,4057.74
"2016",7473.00,1506.71,3437.97
"2016",7474.00,2875.44,2933.76
"2016",7475.00,3519.84,2575.98
"2016",7476.00,3779.04,2377.62
"2016",7477.00,3879.58,2331.45
"2016",7478.00,3813.46,1986.52
"2016",7479.00,3476.84,2510.23
"2016",7480.00,2607.85,3571.84
"2016",7481.00,1095.65,4964.23
"2016",7482.00,163.02,5897.78
"2016",7483.00,2.67,6549.37
"2016",7484.00,0.00,6639.60
"2016",7485.00,0.00,6501.36
"2016",7486.00,0.00,6164.03
"2016",7487.00,0.00,5881.08
"2016",7488.00,0.00,5488.46
"2016",7489.00,0.00,4816.57
"2016",7490.00,0.00,4418.42
"2016",7491.00,0.00,4216.57
"2016",7492.00,0.00,4093.07
"2016",7493.00,0.00,4048.83
"2016",7494.00,0.00,4007.36
"2016",7495.00,6.46,4154.82
"2016",7496.00,341.97,4185.20
"2016",7497.00,1450.53,3588.16
"2016",7498.00,2839.08,3029.10
"2016",7499.00,3483.14,2673.52
"2016",7500.00,3752.21,2513.21
"2016",7501.00,3825.89,2470.86
"2016",7502.00,3718.72,2166.97
"2016",7503.00,3329.84,2733.73
"2016",7504.00,2376.92,3779.74
"2016",7505.00,968.94,5072.51
"2016",7506.00,148.47,5906.81
"2016",7507.00,2.47,6514.56
"2016",7508.00,0.00,6587.99
"2016",7509.00,0.00,6439.61
"2016",7510.00,0.00,6114.26
"2016",7511.00,0.00,5805.51
"2016",7512.00,0.00,5442.37
"2016",7513.00,0.00,4870.95
"2016",7514.00,0.00,4444.22
"2016",7515.00,0.00,4207.36
"2016",7516.00,0.00,4083.85
"2016",7517.00,0.00,3981.55
"2016",7518.00,0.00,3961.27
"2016",7519.00,5.92,3936.92
"2016",7520.00,345.29,3705.39
"2016",7521.00,1430.37,2670.08
"2016",7522.00,2823.62,1801.25
"2016",7523.00,3485.02,1512.20
"2016",7524.00,3757.57,1325.36
"2016",7525.00,3860.69,1295.97
"2016",7526.00,3789.91,1303.16
"2016",7527.00,3427.41,1540.32
"2016",7528.00,2517.90,2400.05
"2016",7529.00,1024.76,3807.48
"2016",7530.00,139.08,4719.88
"2016",7531.00,2.28,5719.36
"2016",7532.00,0.00,5955.74
"2016",7533.00,0.00,5799.98
"2016",7534.00,0.00,5582.47
"2016",7535.00,0.00,5205.51
"2016",7536.00,0.00,5041.45
"2016",7537.00,0.00,4559.43
"2016",7538.00,0.00,4184.32
"2016",7539.00,0.00,3887.54
"2016",7540.00,0.00,3689.39
"2016",7541.00,0.00,3644.23
"2016",7542.00,0.00,3625.79
"2016",7543.00,4.70,3638.60
"2016",7544.00,301.52,3318.74
"2016",7545.00,1359.45,2162.19
"2016",7546.00,2769.22,1124.78
"2016",7547.00,3471.32,714.84
"2016",7548.00,3758.17,730.29
"2016",7549.00,3852.56,848.81
"2016",7550.00,3751.27,963.92
"2016",7551.00,3328.96,1124.48
"2016",7552.00,2338.83,2048.25
"2016",7553.00,907.83,3377.87
"2016",7554.00,125.37,4220.24
"2016",7555.00,2.17,5195.05
"2016",7556.00,0.00,5431.31
"2016",7557.00,0.00,5442.37
"2016",7558.00,0.00,5388.92
"2016",7559.00,0.00,5215.65
"2016",7560.00,0.00,4892.15
"2016",7561.00,0.00,4388.92
"2016",7562.00,0.00,4030.40
"2016",7563.00,0.00,3859.89
"2016",7564.00,0.00,3744.69
"2016",7565.00,0.00,3691.23
"2016",7566.00,0.00,3687.54
"2016",7567.00,4.13,3820.74
"2016",7568.00,260.73,4026.81
"2016",7569.00,1152.03,3632.29
"2016",7570.00,2542.69,3185.39
"2016",7571.00,3293.35,2786.81
"2016",7572.00,3600.08,2596.21
"2016",7573.00,3654.23,2572.47
"2016",7574.00,3519.16,2314.91
"2016",7575.00,3027.84,2983.19
"2016",7576.00,2090.95,4065.71
"2016",7577.00,800.19,5326.06
"2016",7578.00,127.49,6096.45
"2016",7579.00,2.36,6691.62
"2016",7580.00,0.00,6752.05
"2016",7581.00,0.00,6600.90
"2016",7582.00,0.00,6272.79
"2016",7583.00,0.00,5994.45
"2016",7584.00,0.00,5540.07
"2016",7585.00,0.00,4926.25
"2016",7586.00,0.00,4516.11
"2016",7587.00,0.00,4247.91
"2016",7588.00,0.00,4141.00
"2016",7589.00,0.00,4101.37
"2016",7590.00,0.00,4080.17
"2016",7591.00,3.07,4129.63
"2016",7592.00,233.67,4322.07
"2016",7593.00,1028.46,4059.99
"2016",7594.00,2355.98,3596.99
"2016",7595.00,3111.10,3090.71
"2016",7596.00,3399.13,2866.28
"2016",7597.00,3482.71,2842.61
"2016",7598.00,3317.52,2597.67
"2016",7599.00,2914.47,3180.43
"2016",7600.00,2004.32,4263.86
"2016",7601.00,803.10,5395.96
"2016",7602.00,117.83,6147.58
"2016",7603.00,2.10,6712.15
"2016",7604.00,0.00,6776.93
"2016",7605.00,0.00,6669.10
"2016",7606.00,0.00,6389.84
"2016",7607.00,0.00,6104.12
"2016",7608.00,0.00,5669.10
"2016",7609.00,0.00,5027.63
"2016",7610.00,0.00,4569.57
"2016",7611.00,0.00,4295.84
"2016",7612.00,0.00,4181.55
"2016",7613.00,0.00,4126.25
"2016",7614.00,0.00,4083.85
"2016",7615.00,3.48,4154.11
"2016",7616.00,277.99,4210.47
"2016",7617.00,1276.35,3827.78
"2016",7618.00,2743.98,3233.88
"2016",7619.00,3457.45,2779.39
"2016",7620.00,3751.30,2574.02
"2016",7621.00,3838.84,2520.58
"2016",7622.00,3739.78,2211.34
"2016",7623.00,3349.43,2788.79
"2016",7624.00,2424.01,3850.62
"2016",7625.00,980.92,5247.63
"2016",7626.00,135.87,6107.42
"2016",7627.00,2.09,6793.28
"2016",7628.00,0.00,6898.59
"2016",7629.00,0.00,6746.52
"2016",7630.00,0.00,6468.18
"2016",7631.00,0.00,6148.36
"2016",7632.00,0.00,5680.16
"2016",7633.00,0.00,5064.50
"2016",7634.00,0.00,4628.55
"2016",7635.00,0.00,4358.51
"2016",7636.00,0.00,4198.14
"2016",7637.00,0.00,4152.98
"2016",7638.00,0.00,4165.88
"2016",7639.00,3.20,4220.75
"2016",7640.00,283.67,4383.59
"2016",7641.00,1299.23,3839.00
"2016",7642.00,2704.20,3246.93
"2016",7643.00,3396.81,2844.64
"2016",7644.00,3722.17,2613.28
"2016",7645.00,3847.06,2548.30
"2016",7646.00,3770.97,2138.68
"2016",7647.00,3405.14,2708.20
"2016",7648.00,2480.91,3787.27
"2016",7649.00,1001.91,5200.83
"2016",7650.00,137.82,6091.65
"2016",7651.00,1.99,6790.61
"2016",7652.00,0.00,6899.51
"2016",7653.00,0.00,6756.65
"2016",7654.00,0.00,6452.51
"2016",7655.00,0.00,6182.46
"2016",7656.00,0.00,5717.03
"2016",7657.00,0.00,5075.56
"2016",7658.00,0.00,4667.26
"2016",7659.00,0.00,4360.35
"2016",7660.00,0.00,4245.14
"2016",7661.00,0.00,4179.71
"2016",7662.00,0.00,4167.73
"2016",7663.00,2.72,4267.31
"2016",7664.00,265.95,4355.23
"2016",7665.00,1177.42,3981.08
"2016",7666.00,2515.72,3559.84
"2016",7667.00,3425.63,2872.04
"2016",7668.00,3728.47,2665.05
"2016",7669.00,3821.24,2599.93
"2016",7670.00,3699.44,2355.84
"2016",7671.00,3272.61,2908.01
"2016",7672.00,2304.12,4022.13
"2016",7673.00,906.20,5332.48
"2016",7674.00,131.95,6136.23
"2016",7675.00,2.01,6879.07
"2016",7676.00,0.00,6862.65
"2016",7677.00,0.00,6754.81
"2016",7678.00,0.00,6448.82
"2016",7679.00,0.00,6178.78
"2016",7680.00,0.00,5756.66
"2016",7681.00,0.00,5142.84
"2016",7682.00,0.00,4649.75
"2016",7683.00,0.00,4355.74
"2016",7684.00,0.00,4246.99
"2016",7685.00,0.00,4160.35
"2016",7686.00,0.00,4053.44
"2016",7687.00,2.26,4072.38
"2016",7688.00,222.28,3934.38
"2016",7689.00,1104.75,3108.14
"2016",7690.00,2572.24,2212.08
"2016",7691.00,3333.73,1877.30
"2016",7692.00,3648.49,1658.41
"2016",7693.00,3708.46,1677.70
"2016",7694.00,3578.58,1704.35
"2016",7695.00,3167.34,1990.24
"2016",7696.00,2247.69,2893.30
"2016",7697.00,904.43,4178.50
"2016",7698.00,125.49,5004.44
"2016",7699.00,1.98,6106.75
"2016",7700.00,0.00,6297.67
"2016",7701.00,0.00,6236.84
"2016",7702.00,0.00,6077.40
"2016",7703.00,0.00,5836.84
"2016",7704.00,0.00,5478.32
"2016",7705.00,0.00,4897.68
"2016",7706.00,0.00,4419.34
"2016",7707.00,0.00,4056.20
"2016",7708.00,0.00,3922.56
"2016",7709.00,0.00,3785.24
"2016",7710.00,0.00,3768.65
"2016",7711.00,1.98,3748.24
"2016",7712.00,214.91,3639.45
"2016",7713.00,1069.78,2563.39
"2016",7714.00,2554.56,1473.07
"2016",7715.00,3353.54,1102.66
"2016",7716.00,3684.18,1057.73
"2016",7717.00,3765.72,1208.46
"2016",7718.00,3574.10,1324.50
"2016",7719.00,3071.88,1625.80
"2016",7720.00,1976.58,2592.99
"2016",7721.00,612.08,3807.26
"2016",7722.00,78.28,4533.69
"2016",7723.00,1.33,5532.29
"2016",7724.00,0.00,5932.70
"2016",7725.00,0.00,5992.60
"2016",7726.00,0.00,5906.89
"2016",7727.00,0.00,5751.13
"2016",7728.00,0.00,5353.90
"2016",7729.00,0.00,4836.85
"2016",7730.00,0.00,4393.53
"2016",7731.00,0.00,4091.23
"2016",7732.00,0.00,3987.08
"2016",7733.00,0.00,3908.74
"2016",7734.00,0.00,3870.03
"2016",7735.00,1.28,4033.73
"2016",7736.00,202.88,4325.21
"2016",7737.00,1092.48,4068.79
"2016",7738.00,2620.96,3479.48
"2016",7739.00,3399.12,3185.19
"2016",7740.00,3729.67,3078.59
"2016",7741.00,3831.15,3104.31
"2016",7742.00,3747.16,2874.01
"2016",7743.00,3390.81,3443.27
"2016",7744.00,2428.93,4662.29
"2016",7745.00,955.50,6028.80
"2016",7746.00,128.36,6822.77
"2016",7747.00,1.84,7228.55
"2016",7748.00,0.00,7245.13
"2016",7749.00,0.00,7109.65
"2016",7750.00,0.00,6815.64
"2016",7751.00,0.00,6481.08
"2016",7752.00,0.00,6004.58
"2016",7753.00,0.00,5358.50
"2016",7754.00,0.00,4846.99
"2016",7755.00,0.00,4541.00
"2016",7756.00,0.00,4368.65
"2016",7757.00,0.00,4317.96
"2016",7758.00,0.00,4324.41
"2016",7759.00,1.65,4316.31
"2016",7760.00,222.77,4473.06
"2016",7761.00,1131.55,4226.95
"2016",7762.00,2596.73,3617.07
"2016",7763.00,3337.50,3294.73
"2016",7764.00,3673.30,3119.30
"2016",7765.00,3723.58,3142.75
"2016",7766.00,3514.23,2912.47
"2016",7767.00,2956.20,3629.95
"2016",7768.00,1950.83,4780.94
"2016",7769.00,790.00,5889.24
"2016",7770.00,140.56,6529.46
"2016",7771.00,1.91,7103.13
"2016",7772.00,0.00,7224.86
"2016",7773.00,0.00,7129.93
"2016",7774.00,0.00,6838.68
"2016",7775.00,0.00,6552.05
"2016",7776.00,0.00,6085.69
"2016",7777.00,0.00,5305.05
"2016",7778.00,0.00,4828.55
"2016",7779.00,0.00,4589.84
"2016",7780.00,0.00,4414.73
"2016",7781.00,0.00,4345.60
"2016",7782.00,0.00,4281.09
"2016",7783.00,0.97,4357.54
"2016",7784.00,147.69,4596.99
"2016",7785.00,841.91,4496.32
"2016",7786.00,2104.08,4135.53
"2016",7787.00,2858.57,3703.62
"2016",7788.00,3128.08,3589.86
"2016",7789.00,3136.60,3626.51
"2016",7790.00,3006.93,3289.82
"2016",7791.00,2605.02,3884.35
"2016",7792.00,1735.66,4906.71
"2016",7793.00,653.43,5939.17
"2016",7794.00,103.07,6572.48
"2016",7795.00,1.38,7170.94
"2016",7796.00,0.00,7246.98
"2016",7797.00,0.00,7112.41
"2016",7798.00,0.00,6844.21
"2016",7799.00,0.00,6532.69
"2016",7800.00,0.00,6069.10
"2016",7801.00,0.00,5272.79
"2016",7802.00,0.00,4846.06
"2016",7803.00,0.00,4504.13
"2016",7804.00,0.00,4358.51
"2016",7805.00,0.00,4299.52
"2016",7806.00,0.00,4254.36
"2016",7807.00,0.74,4323.66
"2016",7808.00,141.00,4611.06
"2016",7809.00,774.41,4551.84
"2016",7810.00,2037.66,4186.28
"2016",7811.00,2904.09,3551.18
"2016",7812.00,3287.64,3299.43
"2016",7813.00,3327.72,3337.69
"2016",7814.00,3208.18,2939.26
"2016",7815.00,2860.93,3464.39
"2016",7816.00,2039.89,4455.02
"2016",7817.00,824.65,5646.29
"2016",7818.00,122.12,6387.53
"2016",7819.00,1.72,7062.76
"2016",7820.00,0.00,7176.93
"2016",7821.00,0.00,7099.51
"2016",7822.00,0.00,6803.66
"2016",7823.00,0.00,6523.48
"2016",7824.00,0.00,6158.50
"2016",7825.00,0.00,5388.00
"2016",7826.00,0.00,4821.18
"2016",7827.00,0.00,4566.80
"2016",7828.00,0.00,4370.49
"2016",7829.00,0.00,4311.50
"2016",7830.00,0.00,4292.15
"2016",7831.00,0.98,4390.71
"2016",7832.00,187.76,4610.38
"2016",7833.00,1021.14,4333.68
"2016",7834.00,2420.00,3808.54
"2016",7835.00,3179.16,3403.30
"2016",7836.00,3442.74,3194.10
"2016",7837.00,3563.25,3122.44
"2016",7838.00,3440.90,2744.32
"2016",7839.00,3058.41,3321.28
"2016",7840.00,2147.21,4318.20
"2016",7841.00,836.36,5571.91
"2016",7842.00,118.86,6367.75
"2016",7843.00,1.71,7004.71
"2016",7844.00,0.00,7162.18
"2016",7845.00,0.00,7081.08
"2016",7846.00,0.00,6741.91
"2016",7847.00,0.00,6472.79
"2016",7848.00,0.00,6152.97
"2016",7849.00,0.00,5462.65
"2016",7850.00,0.00,4967.72
"2016",7851.00,0.00,4628.55
"2016",7852.00,0.00,4408.28
"2016",7853.00,0.00,4262.66
"2016",7854.00,0.00,4186.16
"2016",7855.00,0.54,4175.48
"2016",7856.00,119.75,4248.90
"2016",7857.00,665.47,3641.43
"2016",7858.00,1805.26,3163.38
"2016",7859.00,2531.98,2845.88
"2016",7860.00,2909.31,2540.43
"2016",7861.00,2975.23,2543.64
"2016",7862.00,2822.68,2594.81
"2016",7863.00,2413.97,2887.39
"2016",7864.00,1698.57,3553.94
"2016",7865.00,692.83,4488.72
"2016",7866.00,112.28,5183.55
"2016",7867.00,1.82,6269.12
"2016",7868.00,0.00,6552.05
"2016",7869.00,0.00,6559.42
"2016",7870.00,0.00,6405.50
"2016",7871.00,0.00,6040.53
"2016",7872.00,0.00,5722.56
"2016",7873.00,0.00,5202.74
"2016",7874.00,0.00,4652.52
"2016",7875.00,0.00,4311.50
"2016",7876.00,0.00,4089.38
"2016",7877.00,0.00,3986.16
"2016",7878.00,0.00,3885.70
"2016",7879.00,0.62,3946.83
"2016",7880.00,150.07,3784.48
"2016",7881.00,874.74,2869.94
"2016",7882.00,2242.83,1918.44
"2016",7883.00,2964.49,1671.44
"2016",7884.00,3152.69,1773.56
"2016",7885.00,3100.50,2016.53
"2016",7886.00,2870.93,2249.79
"2016",7887.00,2388.01,2478.33
"2016",7888.00,1744.09,3027.32
"2016",7889.00,699.41,3954.03
"2016",7890.00,117.04,4665.43
"2016",7891.00,1.80,5803.70
"2016",7892.00,0.00,6084.77
"2016",7893.00,0.00,6218.41
"2016",7894.00,0.00,6211.04
"2016",7895.00,0.00,6015.64
"2016",7896.00,0.00,5613.80
"2016",7897.00,0.00,4981.55
"2016",7898.00,0.00,4559.43
"2016",7899.00,0.00,4205.51
"2016",7900.00,0.00,4105.97
"2016",7901.00,0.00,4048.83
"2016",7902.00,0.00,4035.01
"2016",7903.00,0.49,4188.43
"2016",7904.00,163.44,4496.45
"2016",7905.00,980.12,4251.19
"2016",7906.00,2456.92,3764.26
"2016",7907.00,3175.27,3421.94
"2016",7908.00,3418.56,3225.65
"2016",7909.00,3395.89,3350.63
"2016",7910.00,3157.12,3157.14
"2016",7911.00,2767.11,3700.14
"2016",7912.00,1907.40,4675.06
"2016",7913.00,768.48,5813.99
"2016",7914.00,112.06,6497.13
"2016",7915.00,1.63,7248.11
"2016",7916.00,0.00,7355.73
"2016",7917.00,0.00,7293.06
"2016",7918.00,0.00,7052.51
"2016",7919.00,0.00,6744.67
"2016",7920.00,0.00,6306.89
"2016",7921.00,0.00,5477.40
"2016",7922.00,0.00,4944.68
"2016",7923.00,0.00,4664.50
"2016",7924.00,0.00,4490.30
"2016",7925.00,0.00,4433.16
"2016",7926.00,0.00,4391.69
"2016",7927.00,0.25,4466.09
"2016",7928.00,170.56,4716.98
"2016",7929.00,1015.05,4450.37
"2016",7930.00,2509.39,3826.99
"2016",7931.00,3258.20,3391.55
"2016",7932.00,3521.57,3125.41
"2016",7933.00,3567.74,3177.85
"2016",7934.00,3333.43,2949.49
"2016",7935.00,2935.72,3514.94
"2016",7936.00,2101.01,4449.19
"2016",7937.00,840.60,5684.72
"2016",7938.00,117.71,6514.52
"2016",7939.00,1.66,7272.04
"2016",7940.00,0.00,7405.50
"2016",7941.00,0.00,7328.08
"2016",7942.00,0.00,7121.63
"2016",7943.00,0.00,6748.36
"2016",7944.00,0.00,6355.73
"2016",7945.00,0.00,5512.42
"2016",7946.00,0.00,5021.18
"2016",7947.00,0.00,4684.77
"2016",7948.00,0.00,4482.01
"2016",7949.00,0.00,4425.79
"2016",7950.00,0.00,4433.16
"2016",7951.00,0.30,4518.58
"2016",7952.00,185.76,4740.49
"2016",7953.00,1100.24,4395.59
"2016",7954.00,2652.36,3708.90
"2016",7955.00,3444.38,3223.79
"2016",7956.00,3743.77,2984.31
"2016",7957.00,3775.73,2947.74
"2016",7958.00,3620.29,2644.20
"2016",7959.00,3202.18,3208.85
"2016",7960.00,2257.80,4337.56
"2016",7961.00,885.55,5646.22
"2016",7962.00,121.17,6567.28
"2016",7963.00,1.68,7325.48
"2016",7964.00,0.00,7458.03
"2016",7965.00,0.00,7380.62
"2016",7966.00,0.00,7111.49
"2016",7967.00,0.00,6846.06
"2016",7968.00,0.00,6446.98
"2016",7969.00,0.00,5619.33
"2016",7970.00,0.00,5038.69
"2016",7971.00,0.00,4723.48
"2016",7972.00,0.00,4503.21
"2016",7973.00,0.00,4464.50
"2016",7974.00,0.00,4456.20
"2016",7975.00,0.30,4532.40
"2016",7976.00,187.60,4790.26
"2016",7977.00,1097.14,4435.56
"2016",7978.00,2666.73,3733.24
"2016",7979.00,3449.65,3291.33
"2016",7980.00,3769.61,2996.26
"2016",7981.00,3798.25,3010.94
"2016",7982.00,3655.15,2698.74
"2016",7983.00,3267.37,3225.69
"2016",7984.00,2319.89,4262.57
"2016",7985.00,853.13,5759.75
"2016",7986.00,109.67,6565.88
"2016",7987.00,1.63,7363.32
"2016",7988.00,0.00,7490.29
"2016",7989.00,0.00,7463.56
"2016",7990.00,0.00,7243.29
"2016",7991.00,0.00,6932.69
"2016",7992.00,0.00,6483.84
"2016",7993.00,0.00,5711.50
"2016",7994.00,0.00,5084.77
"2016",7995.00,0.00,4712.42
"2016",7996.00,0.00,4562.19
"2016",7997.00,0.00,4490.30
"2016",7998.00,0.00,4439.61
"2016",7999.00,0.21,4561.07
"2016",8000.00,172.27,4767.81
"2016",8001.00,1054.90,4455.67
"2016",8002.00,2577.00,3836.80
"2016",8003.00,3395.05,3318.29
"2016",8004.00,3698.15,3012.42
"2016",8005.00,3743.44,2987.41
"2016",8006.00,3573.67,2747.04
"2016",8007.00,3086.94,3375.70
"2016",8008.00,2064.49,4517.97
"2016",8009.00,812.27,5711.20
"2016",8010.00,110.49,6530.03
"2016",8011.00,1.82,7241.47
"2016",8012.00,0.00,7354.81
"2016",8013.00,0.00,7292.14
"2016",8014.00,0.00,7057.11
"2016",8015.00,0.00,6751.13
"2016",8016.00,0.00,6409.19
"2016",8017.00,0.00,4920.72
"2016",8018.00,0.00,4480.17
"2016",8019.00,0.00,4147.45
"2016",8020.00,0.00,3987.08
"2016",8021.00,0.00,3934.55
"2016",8022.00,0.00,3900.45
"2016",8023.00,0.16,3856.05
"2016",8024.00,201.38,3798.60
"2016",8025.00,1148.99,2911.83
"2016",8026.00,2633.22,1988.88
"2016",8027.00,3421.52,1725.92
"2016",8028.00,3733.25,1557.97
"2016",8029.00,3798.68,1641.85
"2016",8030.00,3662.55,1636.04
"2016",8031.00,3242.89,1822.52
"2016",8032.00,2282.01,2802.76
"2016",8033.00,887.40,4123.64
"2016",8034.00,119.12,4918.65
"2016",8035.00,1.66,5852.69
"2016",8036.00,0.00,6079.24
"2016",8037.00,0.00,5968.64
"2016",8038.00,0.00,5787.07
"2016",8039.00,0.00,5455.28
"2016",8040.00,0.00,5198.14
"2016",8041.00,0.00,4735.46
"2016",8042.00,0.00,4282.01
"2016",8043.00,0.00,3952.98
"2016",8044.00,0.00,3807.36
"2016",8045.00,0.00,3635.01
"2016",8046.00,0.00,3682.01
"2016",8047.00,0.09,3692.06
"2016",8048.00,215.34,3519.21
"2016",8049.00,1149.40,2460.72
"2016",8050.00,2551.29,1318.74
"2016",8051.00,3352.69,967.11
"2016",8052.00,3639.86,955.51
"2016",8053.00,3736.62,1066.13
"2016",8054.00,3641.90,1129.51
"2016",8055.00,3295.38,1296.31
