"","","Mid","Mid","South","South","North","North"
"Year","Time","pv","gas","pv","gas","pv","gas"
"2016",1290.00,0.00,67229.70,927.85,5635.26,0.00,18089.25
"2016",1291.00,0.00,65954.69,104.18,6293.95,0.00,17516.83
"2016",1292.00,0.00,61679.99,0.11,7032.12,0.00,16732.10
"2016",1293.00,0.00,58946.45,0.00,7035.92,0.00,16200.95
"2016",1294.00,0.00,57981.78,0.00,6803.66,0.00,15561.76
"2016",1295.00,0.00,53745.52,0.00,6503.20,0.00,14857.31
"2016",1296.00,0.00,50281.75,0.00,6223.94,0.00,14376.42
"2016",1297.00,0.00,47951.76,0.00,5552.97,0.00,14070.33
"2016",1298.00,0.00,46856.42,0.00,5039.61,0.00,13969.80
"2016",1299.00,0.00,46670.02,0.00,4687.54,0.00,13882.78
"2016",1300.00,0.00,47211.93,0.00,4449.75,0.00,13849.02
"2016",1301.00,0.00,47399.29,0.00,4330.86,0.00,14031.32
"2016",1302.00,0.00,47774.97,0.00,4236.85,0.00,14469.45
"2016",1303.00,0.00,50467.19,1.61,4234.31,0.00,14581.98
"2016",1304.00,5491.33,48128.32,261.43,4133.02,263.04,14838.85
"2016",1305.00,8396.07,47761.11,1427.66,2945.59,268.95,15267.31
"2016",1306.00,10425.56,47158.44,2982.26,1888.69,383.22,15412.61
"2016",1307.00,11431.74,47338.88,3688.22,1626.97,446.27,15422.33
"2016",1308.00,11435.44,46458.91,3948.13,1567.98,450.21,15299.11
"2016",1309.00,10153.24,46147.11,3991.64,1593.59,438.39,15107.62
"2016",1310.00,8566.02,46418.96,4009.39,1476.30,305.40,15124.33
"2016",1311.00,5931.68,48171.26,3898.25,1403.11,167.48,15260.00
"2016",1312.00,2744.56,51014.41,3497.68,1693.09,53.20,15605.34
"2016",1313.00,235.51,55374.97,2608.68,2464.11,0.00,16330.74
"2016",1314.00,0.00,60157.09,998.62,4087.07,0.00,16609.82
"2016",1315.00,0.00,59107.87,105.68,5128.40,0.00,16139.43
"2016",1316.00,0.00,55135.83,0.16,6220.09,0.00,15530.26
"2016",1317.00,0.00,52739.54,0.00,6410.11,0.00,14943.59
"2016",1318.00,0.00,52922.09,0.00,6258.04,0.00,14378.67
"2016",1319.00,0.00,49402.60,0.00,5958.50,0.00,13837.01
"2016",1320.00,0.00,45735.14,0.00,5641.45,0.00,13422.14
"2016",1321.00,0.00,43538.70,0.00,5144.68,0.00,13194.83
"2016",1322.00,0.00,42183.94,0.00,4713.35,0.00,12993.77
"2016",1323.00,0.00,41674.71,0.00,4240.54,0.00,12987.77
"2016",1324.00,0.00,41950.46,0.00,4020.26,0.00,12981.77
"2016",1325.00,0.00,40907.01,0.00,3931.78,0.00,13161.07
"2016",1326.00,0.00,39132.37,0.00,3916.11,0.00,13491.91
"2016",1327.00,0.00,40354.54,2.36,3903.62,0.00,13584.94
"2016",1328.00,2209.59,41920.02,348.88,3610.55,234.47,13766.85
"2016",1329.00,3921.60,44239.62,1617.11,2093.47,316.23,14234.24
"2016",1330.00,5595.39,45188.87,3048.49,1046.42,450.21,14420.60
"2016",1331.00,6480.04,46972.43,3704.94,752.18,527.06,14601.83
"2016",1332.00,6433.95,46101.90,3973.46,869.84,531.00,14602.39
"2016",1333.00,6520.02,43844.37,4056.47,995.13,538.88,14556.25
"2016",1334.00,5663.09,43000.64,4140.27,858.79,405.88,14664.49
"2016",1335.00,4017.36,43743.20,4038.05,717.69,240.38,14871.26
"2016",1336.00,1980.71,45285.02,3665.64,950.01,75.86,15155.06
"2016",1337.00,323.01,49633.99,2781.61,1728.05,6.90,15871.46
"2016",1338.00,6.50,55484.83,1083.35,3376.54,0.00,16129.68
"2016",1339.00,0.00,55415.43,115.75,4507.28,0.00,15909.87
"2016",1340.00,0.00,52612.71,0.19,5591.49,0.00,15535.51
"2016",1341.00,0.00,51386.70,0.00,5842.37,0.00,15030.61
"2016",1342.00,0.00,51859.42,0.00,5886.61,0.00,14302.90
"2016",1343.00,0.00,48807.85,0.00,5665.42,0.00,13649.46
"2016",1344.00,0.00,45800.48,0.00,5449.75,0.00,13281.10
"2016",1345.00,0.00,44133.45,0.00,4854.36,0.00,13023.03
"2016",1346.00,0.00,43481.05,0.00,4439.61,0.00,13000.52
"2016",1347.00,0.00,43896.13,0.00,4017.50,0.00,13076.29
"2016",1348.00,0.00,45278.75,0.00,3977.86,0.00,13297.61
"2016",1349.00,0.00,47469.43,0.00,3962.20,0.00,13955.55
"2016",1350.00,0.00,53998.22,0.00,3986.16,0.00,15386.96
"2016",1351.00,0.00,59300.03,2.44,4094.32,0.00,16348.74
"2016",1352.00,1170.33,61077.51,337.92,4207.69,263.04,16424.81
"2016",1353.00,2469.77,61143.39,1600.15,3546.37,299.49,16499.39
"2016",1354.00,3673.97,61621.60,3066.75,3050.27,459.08,16416.32
"2016",1355.00,4175.88,62608.96,3737.49,2670.78,572.37,16381.05
"2016",1356.00,4313.26,61735.59,3971.73,2549.90,611.78,16274.12
"2016",1357.00,4323.66,60924.83,4031.07,2608.53,577.30,16191.57
"2016",1358.00,3800.03,60168.64,4104.30,2032.08,427.56,16150.75
"2016",1359.00,2731.01,60317.19,4017.37,2226.85,237.42,16392.65
"2016",1360.00,1380.58,60154.33,3659.25,2764.69,73.89,16382.14
"2016",1361.00,160.62,62576.28,2785.83,3507.23,2.96,16936.21
"2016",1362.00,0.00,66480.26,1090.57,5134.29,0.00,17064.45
"2016",1363.00,0.00,65583.81,115.46,5814.47,0.00,16696.09
"2016",1364.00,0.00,62144.07,0.24,6813.56,0.00,16161.19
"2016",1365.00,0.00,59343.27,0.00,6972.32,0.00,15518.25
"2016",1366.00,0.00,58094.20,0.00,6731.77,0.00,14649.50
"2016",1367.00,0.00,53548.55,0.00,6491.22,0.00,13720.73
"2016",1368.00,0.00,49881.09,0.00,6127.16,0.00,13199.33
"2016",1369.00,0.00,47740.38,0.00,5384.31,0.00,12972.01
"2016",1370.00,0.00,46926.56,0.00,4907.81,0.00,12902.24
"2016",1371.00,0.00,47475.19,0.00,4554.82,0.00,12947.26
"2016",1372.00,0.00,48666.61,0.00,4360.35,0.00,13127.31
"2016",1373.00,0.00,51067.71,0.00,4326.25,0.00,13781.50
"2016",1374.00,0.00,57713.72,0.00,4324.41,0.00,15183.66
"2016",1375.00,0.00,63274.96,3.01,4404.35,53.20,16133.50
"2016",1376.00,1153.97,64328.96,377.28,4321.31,246.29,16208.99
"2016",1377.00,2669.41,62907.67,1673.20,3662.26,348.74,16086.28
"2016",1378.00,4335.59,62473.27,3128.23,3108.62,531.98,15984.81
"2016",1379.00,5389.86,62687.29,3801.56,2675.84,646.26,15824.02
"2016",1380.00,5850.12,61689.92,4036.61,2566.13,689.60,15664.39
"2016",1381.00,5921.88,61402.94,4101.02,2533.05,679.75,15646.48
"2016",1382.00,5054.26,61233.84,4168.84,1957.40,528.04,15810.95
"2016",1383.00,3568.14,61889.81,4067.57,2212.58,299.49,16154.29
"2016",1384.00,1881.17,62278.71,3701.78,2720.32,114.28,16317.74
"2016",1385.00,252.67,65221.61,2842.75,3495.48,5.91,16960.26
"2016",1386.00,0.00,69339.67,1128.72,5191.99,0.00,17116.22
"2016",1387.00,0.00,68192.44,117.60,6001.27,0.00,16762.86
"2016",1388.00,0.00,64012.87,0.28,6823.65,0.00,16259.47
"2016",1389.00,0.00,60965.14,0.00,6977.85,0.00,15570.77
"2016",1390.00,0.00,59345.19,0.00,6785.23,0.00,14684.01
"2016",1391.00,0.00,53890.60,0.00,6491.22,0.00,13793.50
"2016",1392.00,0.00,50106.88,0.00,6156.66,0.00,13289.36
"2016",1393.00,0.00,48542.67,0.00,5425.78,0.00,13047.79
"2016",1394.00,0.00,47340.68,0.00,4823.02,0.00,12985.52
"2016",1395.00,0.00,47645.26,0.00,4573.25,0.00,13053.04
"2016",1396.00,0.00,49029.80,0.00,4411.96,0.00,13251.84
"2016",1397.00,0.00,51673.03,0.00,4301.37,0.00,13960.05
"2016",1398.00,0.00,58421.84,0.00,4277.40,0.00,15457.48
"2016",1399.00,252.95,63299.68,3.48,4398.34,68.96,16373.56
"2016",1400.00,665.52,64642.54,400.80,4289.51,166.49,16630.88
"2016",1401.00,1894.58,63866.99,1713.82,3678.78,219.69,16606.94
"2016",1402.00,3076.93,63711.75,3124.68,3151.79,328.05,16523.33
"2016",1403.00,4114.69,63401.33,3790.59,2700.63,396.03,16369.83
"2016",1404.00,4684.86,62013.50,4047.89,2612.91,409.82,16154.23
"2016",1405.00,4804.33,61447.25,4095.04,2657.00,388.15,16150.40
"2016",1406.00,4498.69,60611.43,4174.00,2034.27,279.78,16123.73
"2016",1407.00,3324.32,61112.27,4073.30,2290.73,151.71,16375.58
"2016",1408.00,1743.28,62004.40,3715.97,2837.92,51.23,16342.53
"2016",1409.00,300.56,64087.02,2878.46,3592.48,0.99,16797.89
"2016",1410.00,0.00,68318.31,1163.74,5221.49,0.00,16988.68
"2016",1411.00,0.00,67899.39,125.63,6047.61,0.00,16599.32
"2016",1412.00,0.00,63960.02,0.30,6857.74,0.00,16028.40
"2016",1413.00,0.00,61357.15,0.00,7026.70,0.00,15327.70
"2016",1414.00,0.00,58925.31,0.00,6797.21,0.00,14428.19
"2016",1415.00,0.00,53363.11,0.00,6519.79,0.00,13593.94
"2016",1416.00,0.00,50467.19,0.00,6232.23,0.00,13043.28
"2016",1417.00,0.00,48429.29,0.00,5451.59,0.00,12772.46
"2016",1418.00,0.00,47778.81,0.00,4889.38,0.00,12650.17
"2016",1419.00,0.00,48767.50,0.00,4550.21,0.00,12644.17
"2016",1420.00,0.00,50004.08,0.00,4387.08,0.00,12823.47
"2016",1421.00,0.00,52226.46,0.00,4233.16,0.00,13392.14
"2016",1422.00,0.00,58409.35,0.00,4297.68,0.00,14724.52
"2016",1423.00,1365.96,61927.25,4.45,4398.30,90.63,15678.94
"2016",1424.00,1295.61,64239.20,412.54,4363.48,211.81,15818.84
"2016",1425.00,2337.40,63524.09,1812.07,3575.93,235.45,15804.95
"2016",1426.00,2962.57,63836.68,3229.82,2972.92,323.13,15750.28
"2016",1427.00,3688.55,64431.83,3881.80,2566.10,379.28,15665.62
"2016",1428.00,4198.96,63677.38,4148.05,2398.47,381.25,15522.61
"2016",1429.00,4399.66,63528.56,4186.53,2440.17,335.94,15424.64
"2016",1430.00,3855.95,62840.49,4230.80,1878.85,257.12,15464.44
"2016",1431.00,3004.54,62780.08,4118.79,2136.48,160.58,15609.00
"2016",1432.00,1618.66,62635.37,3785.99,2575.28,67.98,15563.56
"2016",1433.00,373.63,64164.80,2926.13,3354.95,0.99,15974.90
"2016",1434.00,0.00,68237.60,1143.47,5077.71,0.00,16287.98
"2016",1435.00,0.00,68309.66,116.95,5978.88,0.00,16026.90
"2016",1436.00,0.00,64950.63,0.32,6821.78,0.00,15458.23
"2016",1437.00,0.00,62264.17,0.00,6944.67,0.00,14813.05
"2016",1438.00,0.00,60483.77,0.00,6716.10,0.00,13981.81
"2016",1439.00,0.00,55818.01,0.00,6418.41,0.00,13163.32
"2016",1440.00,0.00,52705.91,0.00,6079.24,0.00,12593.15
"2016",1441.00,0.00,50741.99,0.00,5342.84,0.00,12354.58
"2016",1442.00,0.00,49881.09,0.00,4887.54,0.00,12276.56
"2016",1443.00,0.00,50496.02,0.00,4529.01,0.00,12253.31
"2016",1444.00,0.00,51168.59,0.00,4394.45,0.00,12446.11
"2016",1445.00,0.00,53414.04,0.00,4292.15,0.00,13044.78
"2016",1446.00,0.00,59758.35,0.00,4310.58,0.00,14503.21
"2016",1447.00,835.11,63435.26,4.95,4355.40,60.09,15540.68
"2016",1448.00,2480.45,63784.59,427.43,4315.41,375.34,15602.04
"2016",1449.00,3874.17,62553.24,1846.23,3480.94,476.81,15511.83
"2016",1450.00,5373.78,61811.73,3266.01,2986.50,673.84,15313.30
"2016",1451.00,6624.55,61337.29,3921.46,2579.89,785.16,15045.18
"2016",1452.00,7528.01,59669.98,4175.28,2461.56,835.41,14789.38
"2016",1453.00,10184.79,55831.39,4187.91,2444.32,871.86,14375.57
"2016",1454.00,9543.74,54960.11,4237.24,1911.12,728.03,14302.59
"2016",1455.00,7302.44,56525.95,4131.82,2188.90,504.40,14422.68
"2016",1456.00,4454.81,58246.53,3816.40,2646.25,275.84,14515.45
"2016",1457.00,1200.69,61884.03,2971.94,3392.09,35.47,15216.46
"2016",1458.00,0.00,66858.82,1180.08,5046.62,0.00,15579.77
"2016",1459.00,0.00,66397.63,120.51,5988.22,0.00,15204.66
"2016",1460.00,0.00,61799.13,0.33,6703.79,0.00,14551.97
"2016",1461.00,0.00,58663.01,0.00,6758.50,0.00,13987.81
"2016",1462.00,0.00,57476.39,0.00,6562.19,0.00,13393.64
"2016",1463.00,0.00,53586.02,0.00,6217.49,0.00,12776.21
"2016",1464.00,0.00,50171.26,0.00,5959.42,0.00,12339.58
"2016",1465.00,0.00,48150.65,0.00,5308.73,0.00,12037.24
"2016",1466.00,0.00,46769.95,0.00,4836.85,0.00,11886.45
"2016",1467.00,0.00,46114.67,0.00,4498.60,0.00,11826.43
"2016",1468.00,0.00,45851.40,0.00,4263.58,0.00,11889.45
"2016",1469.00,0.00,45638.10,0.00,4176.02,0.00,12096.51
"2016",1470.00,0.00,45603.51,0.00,4107.82,0.00,12499.38
"2016",1471.00,1288.73,46737.97,5.76,4067.04,112.31,12646.64
"2016",1472.00,1302.03,50522.81,471.65,3690.54,345.79,13010.34
"2016",1473.00,2438.41,52070.96,1974.51,2215.34,492.57,13300.93
"2016",1474.00,3830.83,52620.36,3363.18,1410.99,641.33,13405.74
"2016",1475.00,5058.93,52435.72,3972.19,1203.82,752.65,13216.40
"2016",1476.00,5523.95,50393.99,4191.61,1099.61,771.37,13065.64
"2016",1477.00,5711.61,48265.47,4166.28,1270.57,755.61,12820.33
"2016",1478.00,5349.08,46579.52,4223.95,1099.53,594.05,12835.60
"2016",1479.00,4080.22,47660.06,4136.26,1045.28,388.15,13031.74
"2016",1480.00,2267.60,49346.82,3823.93,1310.61,178.31,13453.14
"2016",1481.00,594.04,52993.91,2989.44,1975.52,20.69,14242.45
"2016",1482.00,71.00,57417.89,1189.27,3726.84,0.00,14888.82
"2016",1483.00,0.00,56900.86,120.32,4885.19,0.00,14632.25
"2016",1484.00,0.00,52973.02,0.38,5783.93,0.00,14113.84
"2016",1485.00,0.00,50921.66,0.00,6063.57,0.00,13598.45
"2016",1486.00,0.00,51430.90,0.00,5924.40,0.00,13216.58
"2016",1487.00,0.00,48291.89,0.00,5641.45,0.00,12733.44
"2016",1488.00,0.00,44888.66,0.00,5428.55,0.00,12412.35
"2016",1489.00,0.00,42475.07,0.00,4994.45,0.00,12206.79
"2016",1490.00,0.00,41262.52,0.00,4500.44,0.00,12101.76
"2016",1491.00,0.00,41164.51,0.00,4097.68,0.00,12052.25
"2016",1492.00,0.00,41526.74,0.00,3936.39,0.00,12092.76
"2016",1493.00,0.00,40736.95,0.00,3825.79,0.00,12260.06
"2016",1494.00,0.00,38386.77,0.00,3803.67,0.00,12489.62
"2016",1495.00,2665.71,36187.06,6.50,3792.56,67.98,12601.70
"2016",1496.00,7349.50,35054.47,489.45,3286.57,360.56,12729.98
"2016",1497.00,11635.82,33400.81,1996.36,1681.05,555.62,12826.01
"2016",1498.00,15775.51,31558.44,3377.86,658.06,748.71,12800.97
"2016",1499.00,18518.94,31341.98,3977.49,482.40,860.04,12681.39
"2016",1500.00,19620.43,28827.11,4195.95,608.64,870.87,12541.52
"2016",1501.00,19498.16,26389.75,4186.96,838.83,949.68,12322.42
"2016",1502.00,17664.21,26142.56,4244.49,835.67,772.36,12354.95
"2016",1503.00,14285.37,28505.81,4135.47,694.92,511.29,12649.78
"2016",1504.00,9566.35,33261.35,3824.71,915.37,251.21,13119.17
"2016",1505.00,3326.25,42476.15,3006.88,1517.53,29.55,14030.27
"2016",1506.00,49.16,53005.52,1217.53,3226.69,0.99,14875.83
"2016",1507.00,0.00,54468.06,128.36,4487.29,0.00,14837.05
"2016",1508.00,0.00,51746.05,0.44,5571.88,0.00,14459.70
"2016",1509.00,0.00,50669.93,0.00,5867.26,0.00,14052.33
"2016",1510.00,0.00,51493.35,0.00,5857.12,0.00,13374.13
"2016",1511.00,0.00,48067.06,0.00,5718.87,0.00,12836.22
"2016",1512.00,0.00,45388.29,0.00,5361.27,0.00,12462.62
"2016",1513.00,0.00,43879.80,0.00,4752.05,0.00,12326.08
"2016",1514.00,0.00,43278.32,0.00,4411.96,0.00,12228.55
"2016",1515.00,0.00,44035.45,0.00,4091.23,0.00,12323.83
"2016",1516.00,0.00,45709.20,0.00,3965.88,0.00,12671.18
"2016",1517.00,0.00,49291.15,0.00,3861.74,0.00,13338.87
"2016",1518.00,0.00,57177.58,0.00,3919.80,0.00,14737.28
"2016",1519.00,3140.57,59976.81,6.90,4071.43,165.51,15727.11
"2016",1520.00,5498.73,60255.14,459.83,3953.05,492.57,15734.63
"2016",1521.00,7392.74,59060.62,1919.95,3120.58,622.61,15532.57
"2016",1522.00,8615.39,58358.73,3314.05,2741.22,747.73,15361.70
"2016",1523.00,9308.13,59017.87,3933.02,2335.16,832.45,15122.43
"2016",1524.00,8992.36,58410.29,4168.70,2351.09,848.21,14967.87
"2016",1525.00,8160.99,58999.53,4157.39,2412.17,787.13,14843.65
"2016",1526.00,6453.86,59581.54,4229.21,1822.38,563.51,15004.26
"2016",1527.00,5013.48,60294.58,4106.96,2155.69,332.98,15371.33
"2016",1528.00,3338.38,59929.85,3797.84,2624.25,125.11,15606.95
"2016",1529.00,1120.47,62225.59,2957.64,3391.65,7.88,16148.81
"2016",1530.00,6.68,67325.83,1195.82,5145.16,0.00,16449.27
"2016",1531.00,0.00,68320.23,133.47,6063.74,0.00,16195.70
"2016",1532.00,0.00,63832.23,0.57,6871.29,0.00,15640.54
"2016",1533.00,0.00,60879.62,0.00,6991.68,0.00,14993.10
"2016",1534.00,0.00,58654.36,0.00,6704.12,0.00,14100.34
"2016",1535.00,0.00,53563.92,0.00,6465.41,0.00,13270.60
"2016",1536.00,0.00,49965.64,0.00,6055.28,0.00,12701.18
"2016",1537.00,0.00,47956.56,0.00,5344.68,0.00,12440.86
"2016",1538.00,0.00,47305.13,0.00,4841.46,0.00,12373.34
"2016",1539.00,0.00,47958.49,0.00,4562.19,0.00,12455.11
"2016",1540.00,0.00,49172.97,0.00,4330.86,0.00,12610.41
"2016",1541.00,0.00,52052.55,0.00,4296.76,0.00,13200.08
"2016",1542.00,0.00,58444.90,0.00,4243.30,0.00,14619.49
"2016",1543.00,3265.25,60043.34,8.15,4347.59,124.13,15514.91
"2016",1544.00,6545.68,58894.97,420.89,4211.35,404.90,15565.74
"2016",1545.00,9476.09,56149.04,1704.26,3612.76,600.94,15351.69
"2016",1546.00,12070.00,53395.63,3046.06,3188.02,779.25,15168.12
"2016",1547.00,13821.82,53569.30,3771.29,2785.37,875.80,14986.80
"2016",1548.00,14648.40,52249.81,4078.60,2708.47,852.15,14891.16
"2016",1549.00,13444.45,53179.93,4113.30,2753.03,749.70,14861.58
"2016",1550.00,11773.20,53839.43,4156.55,2251.72,572.37,14970.64
"2016",1551.00,9083.04,55217.11,4043.57,2593.27,337.91,15188.60
"2016",1552.00,5574.42,57610.21,3720.40,3051.92,124.13,15311.60
"2016",1553.00,1891.32,62152.29,2825.67,3936.51,6.90,15761.18
"2016",1554.00,140.01,68045.71,1120.10,5596.01,0.00,16129.68
"2016",1555.00,0.00,68081.95,132.30,6430.81,0.00,15771.08
"2016",1556.00,0.00,63861.06,0.47,7075.99,0.00,15259.43
"2016",1557.00,0.00,60382.88,0.00,7128.08,0.00,14536.97
"2016",1558.00,0.00,58034.63,0.00,6833.15,0.00,13632.96
"2016",1559.00,0.00,53187.28,0.00,6598.13,0.00,12770.21
"2016",1560.00,0.00,49157.59,0.00,6127.16,0.00,12228.55
"2016",1561.00,0.00,46874.68,0.00,5327.17,0.00,12003.48
"2016",1562.00,0.00,45597.75,0.00,4823.02,0.00,11911.21
"2016",1563.00,0.00,46106.02,0.00,4493.99,0.00,11871.44
"2016",1564.00,0.00,47647.18,0.00,4337.31,0.00,12055.25
"2016",1565.00,0.00,50442.21,0.00,4292.15,0.00,12629.91
"2016",1566.00,0.00,57442.76,0.00,4271.87,0.00,13999.81
"2016",1567.00,2680.37,59804.79,8.04,4338.49,126.10,15036.55
"2016",1568.00,2928.14,61795.73,428.46,4234.20,358.59,15184.41
"2016",1569.00,5509.50,59407.50,1870.82,3428.70,537.89,15016.37
"2016",1570.00,8323.13,57360.61,3225.92,2930.74,721.13,14910.41
"2016",1571.00,10179.65,56788.71,3834.47,2553.52,854.12,14775.16
"2016",1572.00,10879.53,55298.07,4050.37,2443.61,892.55,14625.71
"2016",1573.00,11279.99,54174.11,4013.90,2492.98,921.12,14539.37
"2016",1574.00,9940.51,54311.60,3986.51,2083.51,740.83,14600.37
"2016",1575.00,7314.63,55988.19,3806.05,2404.06,514.25,14844.21
"2016",1576.00,4033.77,57844.15,3464.04,2873.26,254.17,14910.73
"2016",1577.00,1216.51,61284.02,2673.71,3633.18,55.17,15496.09
"2016",1578.00,0.00,66573.46,1109.48,5128.29,1.97,15757.85
"2016",1579.00,0.00,67499.69,139.57,5889.89,0.00,15479.99
"2016",1580.00,0.00,63469.04,0.57,6719.22,0.00,14933.83
"2016",1581.00,0.00,60328.11,0.00,6953.89,0.00,14207.62
"2016",1582.00,0.00,58351.70,0.00,6709.65,0.00,13342.62
"2016",1583.00,0.00,53230.52,0.00,6382.46,0.00,12504.63
"2016",1584.00,0.00,49361.29,0.00,6035.00,0.00,11980.23
"2016",1585.00,0.00,46874.68,0.00,5298.60,0.00,11791.92
"2016",1586.00,0.00,46239.57,0.00,4804.59,0.00,11656.88
"2016",1587.00,0.00,47035.14,0.00,4466.34,0.00,11645.63
"2016",1588.00,0.00,48415.84,0.00,4292.15,0.00,11853.44
"2016",1589.00,0.00,50743.91,0.00,4215.65,0.00,12475.37
"2016",1590.00,0.00,57028.65,0.00,4205.51,0.00,13755.99
"2016",1591.00,2177.05,59682.62,10.89,4299.70,105.41,14667.88
"2016",1592.00,4617.68,59485.50,527.30,3978.67,415.73,14694.40
"2016",1593.00,7607.79,56342.63,2053.67,3131.56,624.59,14433.03
"2016",1594.00,10797.21,53595.18,3361.03,2751.39,840.33,14266.80
"2016",1595.00,12861.91,52562.40,3951.62,2364.48,988.11,14097.27
"2016",1596.00,12601.26,52290.76,4184.73,2203.27,1056.08,13886.00
"2016",1597.00,13355.40,51212.82,4176.34,2253.13,1107.31,13802.52
"2016",1598.00,11792.86,52025.92,4255.31,1668.16,942.79,13928.03
"2016",1599.00,8892.43,54317.19,4151.71,1922.00,731.97,14182.36
"2016",1600.00,5616.18,56188.72,3856.61,2374.71,427.56,14341.98
"2016",1601.00,2081.58,59837.65,3070.25,3044.93,101.47,14980.16
"2016",1602.00,54.66,65767.44,1296.66,4746.63,0.00,15507.75
"2016",1603.00,0.00,67021.20,148.96,5703.55,0.00,15342.70
"2016",1604.00,0.00,62857.00,0.65,6533.89,0.00,14890.32
"2016",1605.00,0.00,59685.32,0.00,6847.90,0.00,14346.41
"2016",1606.00,0.00,57570.55,0.00,6576.93,0.00,13531.68
"2016",1607.00,0.00,52701.11,0.00,6349.28,0.00,12651.67
"2016",1608.00,0.00,48895.29,0.00,5925.32,0.00,12204.54
"2016",1609.00,0.00,46919.84,0.00,5210.12,0.00,11979.48
"2016",1610.00,0.00,46412.52,0.00,4678.32,0.00,11809.93
"2016",1611.00,0.00,47232.10,0.00,4425.79,0.00,11825.68
"2016",1612.00,0.00,48409.11,0.00,4267.26,0.00,12066.50
"2016",1613.00,0.00,50887.07,0.00,4181.55,0.00,12727.44
"2016",1614.00,0.00,57120.89,0.00,4147.45,0.00,14078.58
"2016",1615.00,3989.00,57600.67,13.72,4248.94,120.19,15140.74
"2016",1616.00,7863.78,55851.23,582.98,3899.95,352.68,15236.09
"2016",1617.00,11694.23,52028.47,2145.43,3039.81,452.18,15187.60
"2016",1618.00,14805.94,49545.13,3435.41,2571.01,550.70,15096.59
"2016",1619.00,16179.40,48934.57,3993.79,2247.66,622.61,15050.18
"2016",1620.00,15580.17,48984.21,4210.00,2083.07,652.17,14698.78
"2016",1621.00,12577.00,51058.26,4210.77,2121.00,683.69,14335.66
"2016",1622.00,10147.34,52433.90,4258.30,1584.07,590.10,14242.45
"2016",1623.00,7843.08,54148.22,4133.92,1843.01,440.36,14203.89
"2016",1624.00,4945.48,56075.38,3813.25,2218.06,221.66,14295.05
"2016",1625.00,1556.72,60414.40,2981.56,2986.16,52.21,14854.61
"2016",1626.00,20.50,65340.40,1216.30,4645.43,0.99,15244.94
"2016",1627.00,0.00,64952.55,134.29,5507.16,0.00,14843.81
"2016",1628.00,0.00,60614.44,0.74,6259.14,0.00,14138.60
"2016",1629.00,0.00,57885.70,0.00,6570.48,0.00,13554.93
"2016",1630.00,0.00,56240.77,0.00,6385.23,0.00,12936.00
"2016",1631.00,0.00,52165.93,0.00,6095.83,0.00,12250.30
"2016",1632.00,0.00,48512.88,0.00,5761.27,0.00,11764.16
"2016",1633.00,0.00,46184.81,0.00,5117.95,0.00,11545.85
"2016",1634.00,0.00,45161.53,0.00,4657.12,0.00,11398.81
"2016",1635.00,0.00,45255.69,0.00,4321.64,0.00,11403.31
"2016",1636.00,0.00,45625.61,0.00,4155.74,0.00,11460.32
"2016",1637.00,0.00,45508.39,0.00,4033.16,0.00,11717.65
"2016",1638.00,0.00,44925.17,0.00,3978.79,0.00,11927.71
"2016",1639.00,2200.30,45310.44,17.99,3955.27,185.21,12084.60
"2016",1640.00,3982.39,47446.58,614.34,3270.43,358.59,12438.62
"2016",1641.00,6736.44,47050.39,2149.78,1914.72,490.60,12684.72
"2016",1642.00,9196.46,46042.18,3411.85,1174.30,563.51,12758.11
"2016",1643.00,11130.41,45068.09,3994.27,883.13,565.48,12678.12
"2016",1644.00,12680.66,41879.64,4225.35,777.40,512.28,12588.02
"2016",1645.00,13692.88,38653.68,4236.50,859.33,478.78,12539.74
"2016",1646.00,12855.56,37276.30,4253.38,748.44,411.79,12496.45
"2016",1647.00,10761.55,38814.00,4110.14,773.71,320.17,12652.59
"2016",1648.00,7172.55,42188.74,3775.29,1032.06,181.27,13048.82
"2016",1649.00,2974.35,48023.21,2943.51,1713.62,49.26,13653.47
"2016",1650.00,21.36,55630.43,1149.05,3480.42,0.00,14204.62
"2016",1651.00,0.00,57118.97,111.49,4541.95,0.00,13897.03
"2016",1652.00,0.00,53530.29,0.44,5511.06,0.00,13278.10
"2016",1653.00,0.00,51578.86,0.00,5901.36,0.00,12734.19
"2016",1654.00,0.00,51703.77,0.00,5688.46,0.00,12359.09
"2016",1655.00,0.00,48406.23,0.00,5459.89,0.00,11788.92
"2016",1656.00,0.00,45170.18,0.00,5176.94,0.00,11475.33
"2016",1657.00,0.00,42839.22,0.00,4784.31,0.00,11234.51
"2016",1658.00,0.00,41866.87,0.00,4342.84,0.00,11137.73
"2016",1659.00,0.00,41836.13,0.00,3993.53,0.00,11135.48
"2016",1660.00,0.00,41953.35,0.00,3765.88,0.00,11151.24
"2016",1661.00,0.00,41141.45,0.00,3690.31,0.00,11265.27
"2016",1662.00,0.00,38777.83,0.00,3655.28,0.00,11329.79
"2016",1663.00,5749.60,33943.89,20.97,3656.44,189.15,11298.93
"2016",1664.00,9637.14,33186.71,635.83,2806.55,198.02,11776.21
"2016",1665.00,14506.35,30801.23,2203.69,1309.66,333.97,12104.64
"2016",1666.00,18518.48,28374.46,3465.48,390.73,440.36,12225.56
"2016",1667.00,21002.52,28002.30,4016.53,217.56,498.49,12352.74
